timestamp,protocol,src_ip,src_port,dst_ip,dst_port,signature
2024-07-06 12:38:39,UDP,192.168.1.12,32910,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:38:40,UDP,192.168.1.12,32910,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:39:11,UDP,192.168.1.12,33631,192.168.1.2,30391,INDICATOR-SHELLCODE x86 inc ebx NOOP
2024-07-06 12:39:11,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP SYN packet and URG set attempt
2024-07-06 12:39:11,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:11,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:39:11,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:11,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:39:13,UDP,192.168.1.12,33631,192.168.1.2,43710,INDICATOR-SHELLCODE x86 inc ebx NOOP
2024-07-06 12:39:13,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP SYN packet and URG set attempt
2024-07-06 12:39:13,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:13,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:39:13,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:13,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:39:14,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP SYN packet and URG set attempt
2024-07-06 12:39:14,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:14,TCP,192.168.1.12,33433,192.168.1.2,8080,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:39:14,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP FIN packet and URG set attempt
2024-07-06 12:39:14,TCP,192.168.1.12,33437,192.168.1.2,21,POLICY-OTHER TCP packet with urgent flag attempt
2024-07-06 12:40:33,UDP,192.168.1.44,58976,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:33,UDP,192.168.1.25,57234,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:33,UDP,192.168.1.44,64198,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:33,UDP,192.168.1.25,49780,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:33,UDP,192.168.1.44,54333,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:33,UDP,192.168.1.25,61162,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.44,58976,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.25,57234,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.44,64198,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.25,49780,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.44,54333,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:34,UDP,192.168.1.25,61162,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.44,58976,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.25,57234,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.44,64198,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.25,49780,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.44,54333,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:35,UDP,192.168.1.25,61162,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.44,58976,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.25,57234,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.44,64198,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.25,49780,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.44,54333,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:36,UDP,192.168.1.25,61162,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:37,UDP,192.168.1.12,55180,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:38,UDP,192.168.1.12,55180,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:39,UDP,192.168.1.12,55180,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
2024-07-06 12:40:40,UDP,192.168.1.12,55180,239.255.255.250,1900,INDICATOR-SCAN UPnP service discover attempt
